file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\index.html,27,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,26
resume\index.html,28,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,17
resume\index.html,29,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,57
resume\index.html,30,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,83
resume\index.html,31,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,49
resume\index.html,32,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,9
resume\index.html,33,html,5eda7f81,Jas Sandhu,2025-04-03,19:52:25,-07:00,2025-04-03T19:52:25-07:00,0,0
resume\index.html,34,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,27
resume\index.html,35,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,18
resume\index.html,36,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,14
resume\index.html,37,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,73
resume\index.html,38,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,26
resume\index.html,39,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,3
resume\index.html,40,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,122
resume\index.html,41,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,107
resume\index.html,42,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,108
resume\index.html,43,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,4
resume\index.html,44,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,3
resume\index.html,45,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,14
resume\index.html,46,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,108
resume\index.html,47,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,26
resume\index.html,48,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,3
resume\index.html,49,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,108
resume\index.html,50,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,141
resume\index.html,51,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,121
resume\index.html,52,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,4
resume\index.html,53,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,3
resume\index.html,54,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,9
resume\index.html,55,html,5eda7f81,Jas Sandhu,2025-04-03,19:52:25,-07:00,2025-04-03T19:52:25-07:00,0,0
resume\index.html,56,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,23
resume\index.html,57,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,14
resume\index.html,58,html,344df2c7,Jas Sandhu,2025-04-10,11:45:41,-07:00,2025-04-10T11:45:41-07:00,0,57
resume\index.html,59,html,344df2c7,Jas Sandhu,2025-04-10,11:45:41,-07:00,2025-04-10T11:45:41-07:00,0,62
resume\index.html,60,html,344df2c7,Jas Sandhu,2025-04-10,11:45:41,-07:00,2025-04-10T11:45:41-07:00,0,68
resume\index.html,61,html,344df2c7,Jas Sandhu,2025-04-10,11:45:41,-07:00,2025-04-10T11:45:41-07:00,0,60
resume\index.html,62,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,9
resume\index.html,63,html,86a8553d,JasSandhu14,2025-04-09,21:04:35,-07:00,2025-04-09T21:04:35-07:00,0,5
resume\index.html,64,html,5eda7f81,Jas Sandhu,2025-04-03,19:52:25,-07:00,2025-04-03T19:52:25-07:00,0,6
resume\index.html,65,html,5eda7f81,Jas Sandhu,2025-04-03,19:52:25,-07:00,2025-04-03T19:52:25-07:00,0,6
projects\projects.js,1,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,56
projects\projects.js,2,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,64
projects\projects.js,3,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,0
projects\projects.js,4,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,0
projects\projects.js,5,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,56
projects\projects.js,6,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,61
projects\projects.js,7,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,0
projects\projects.js,8,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,49
projects\projects.js,9,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,0
projects\projects.js,10,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,62
projects\projects.js,11,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,18
projects\projects.js,12,js,07ed36fc,JasSandhu14,2025-04-23,20:11:26,-07:00,2025-04-23T20:11:26-07:00,0,63
projects\projects.js,13,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,0
projects\projects.js,14,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,0
projects\projects.js,15,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,22
projects\projects.js,16,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,20
projects\projects.js,17,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,58
projects\projects.js,18,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,39
projects\projects.js,19,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,26
projects\projects.js,20,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,30
projects\projects.js,21,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,13
projects\projects.js,22,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,15
projects\projects.js,23,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,13
projects\projects.js,24,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,1
projects\projects.js,25,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,19
projects\projects.js,26,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,51
projects\projects.js,27,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,44
projects\projects.js,28,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,2
projects\projects.js,29,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,51
projects\projects.js,30,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,54
projects\projects.js,31,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,43
projects\projects.js,32,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,52
projects\projects.js,33,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,34
projects\projects.js,34,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,29
projects\projects.js,35,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,33
projects\projects.js,36,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,35
projects\projects.js,37,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,33
projects\projects.js,38,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,54
projects\projects.js,39,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,47
projects\projects.js,40,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,18
projects\projects.js,41,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,0
projects\projects.js,42,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,30
projects\projects.js,43,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,5
projects\projects.js,44,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,14
projects\projects.js,45,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,14
projects\projects.js,46,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,25
projects\projects.js,47,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,24
projects\projects.js,48,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,48
projects\projects.js,49,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,5
projects\projects.js,50,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,17
projects\projects.js,51,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,27
projects\projects.js,52,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,38
projects\projects.js,53,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,2
projects\projects.js,54,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,5
projects\projects.js,55,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,15
projects\projects.js,56,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,27
projects\projects.js,57,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,38
projects\projects.js,58,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,2
projects\projects.js,59,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,26
projects\projects.js,60,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,69
projects\projects.js,61,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,0
projects\projects.js,62,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,5
projects\projects.js,63,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,39
projects\projects.js,64,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,39
projects\projects.js,65,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,57
projects\projects.js,66,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,52
projects\projects.js,67,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,0
projects\projects.js,68,js,2ef3e776,Jas Sandhu,2025-05-01,16:07:17,-07:00,2025-05-01T16:07:17-07:00,0,2
projects\projects.js,69,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,2
projects\projects.js,70,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,0
projects\projects.js,71,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,33
projects\projects.js,72,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,28
projects\projects.js,73,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,5
projects\projects.js,74,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,12
projects\projects.js,75,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,94
projects\projects.js,76,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,28
projects\projects.js,77,js,fb382c3d,JasSandhu14,2025-05-02,18:45:40,-07:00,2025-05-02T18:45:40-07:00,0,100
projects\projects.js,78,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,2
projects\projects.js,79,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,0
projects\projects.js,80,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,0
projects\projects.js,81,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,33
projects\projects.js,82,js,34c9aff5,Jas Sandhu,2025-05-01,15:26:11,-07:00,2025-05-01T15:26:11-07:00,0,24
projects\projects.js,83,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,0
projects\projects.js,84,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,14
projects\projects.js,85,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,54
projects\projects.js,86,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,50
projects\projects.js,87,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,26
projects\projects.js,88,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,52
projects\projects.js,89,js,f6d132ce,Jas Sandhu,2025-05-01,15:09:41,-07:00,2025-05-01T15:09:41-07:00,0,60
